Time_Duration(s)	Send_Speed(mm/s)	FeedBack_Speed(mm/s)
1.120796	-21.7836734693878	-14.9782515337423
1.120862	-21.8020408163265	-15.25909375
1.120928	-21.8142857142857	-30.1414197530864
1.120994	-21.8816326530612	-20.4428050239234
1.121337	-21.9122448979592	-19.376626984127
1.121491	-21.930612244898	-25.3000518134715
1.121571	-21.9428571428571	-14.7075602409639
1.121639	-21.9551020408163	-29.7738414634146
1.121706	-21.9673469387755	-15.452246835443
1.121770	-21.9795918367347	-15.5506687898089
1.121835	-21.9918367346939	-31.1013375796178
1.121899	-22.0040816326531	-15.6503525641026
1.121963	-22.0224489795918	-15.6503525641026
1.122027	-22.034693877551	-30.9044936708861
1.122092	-22.0469387755102	-15.1643167701863
1.122157	-22.0591836734694	-15.1643167701863
1.122223	-22.0714285714286	-30.5181875
1.122289	-22.0836734693878	-15.0707098765432
1.122355	-22.0959183673469	-15.0707098765432
1.122422	-22.1142857142857	-29.9565030674847
1.122488	-22.3530612244898	-20.6902966101695
1.123697	-22.3714285714286	-12.0268719211823
1.123780	-22.3836734693878	-26.5375543478261
1.123855	-22.4020408163265	-14.796696969697
1.123923	-22.4142857142857	-29.7738414634146
1.123990	-22.4265306122449	-14.796696969697
1.124058	-22.4387755102041	-30.1414197530864
1.124124	-22.4510204081633	-15.0707098765432
1.124190	-22.469387755102	-30.5181875
1.124256	-22.4816326530612	-15.0707098765432
1.124322	-22.634693877551	-21.9369635306554
1.125097	-22.6530612244898	-13.3412841530055
1.125172	-22.665306122449	-30.3286335403727
1.125238	-22.6775510204082	-15.25909375
1.125304	-22.6897959183673	-15.1643167701863
1.125370	-22.7020408163265	-30.3286335403727
1.125435	-22.7142857142857	-15.5506687898089
1.125500	-22.7265306122449	-15.5506687898089
1.125564	-22.7448979591837	-30.5181875
1.125630	-22.7571428571429	-15.452246835443
1.125694	-22.769387755102	-26.9774033149171
1.125768	-22.7816326530612	-15.0707098765432
1.125835	-22.7938775510204	-15.452246835443
1.125900	-22.8122448979592	-30.5181875
1.125965	-22.8244897959184	-14.1124566473988
1.126036	-22.8979591836735	-21.2069923995657
1.126413	-22.9102040816327	-15.25909375
1.126479	-22.9285714285714	-15.25909375
1.126544	-22.9408163265306	-30.1414197530864
1.126611	-22.9530612244898	-15.452246835443
1.126675	-22.965306122449	-30.9044936708861
1.126740	-22.9775510204082	-15.3550628930818
1.126805	-22.9897959183673	-15.25909375
1.126871	-23.0020408163265	-30.7101257861635
1.126936	-23.0204081632653	-15.3550628930818
1.127001	-23.0816326530612	-18.8529343629344
1.127319	-23.0938775510204	-27.1272777777778
1.127393	-23.1122448979592	-14.8869207317073
1.127460	-23.1244897959184	-27.9023428571429
1.127532	-23.1367346938776	-15.3550628930818
1.127597	-23.1489795918367	-15.3550628930818
1.127662	-23.1612244897959	-15.3550628930818
1.127727	-23.1734693877551	-30.3286335403727
1.127793	-23.1918367346939	-15.1643167701863
1.127859	-23.4795918367347	-21.7361013785181
1.129285	-23.4918367346939	-11.3030324074074
1.129374	-23.5102040816327	-27.9023428571429
1.129445	-23.5224489795918	-15.0707098765432
1.129512	-23.534693877551	-29.9565030674847
1.129578	-23.5469387755102	-15.1643167701863
1.129644	-23.5591836734694	-30.1414197530864
1.129711	-23.5714285714286	-15.25909375
1.129776	-23.5897959183673	-15.452246835443
1.129841	-23.6020408163265	-30.7101257861635
1.129906	-41.5836734693878	-30.4022961783294
1.219538	-41.6326530612245	-41.521343537415
1.219778	-41.6510204081633	-39.5377327935223
1.219880	-41.669387755102	-29.5933939393939
1.219947	-41.6877551020408	-39.5057443365696
1.220074	-41.7061224489796	-43.0212334801762
1.220167	-41.7244897959184	-31.8450652173913
1.220261	-41.8530612244898	-40.7431514762516
1.220899	-41.8775510204082	-40.5220746887967
1.220998	-41.8959183673469	-42.0940517241379
1.221093	-41.9265306122449	-41.0328571428571
1.221239	-41.9448979591837	-42.6455021834061
1.221333	-41.969387755102	-40.55573089701
1.221456	-41.9877551020408	-32.5527333333333
1.221548	-42.0061224489796	-42.8325438596491
1.221642	-42.1040816326531	-43.2298102866779
1.222127	-42.1163265306122	-44.934754601227
1.222194	-42.1285714285714	-30.3286335403727
1.222260	-42.1408163265306	-40.6909166666667
1.222334	-42.1591836734694	-44.3900909090909
1.222401	-42.1714285714286	-44.660762195122
1.222469	-42.1836734693877	-29.9565030674847
1.222535	-42.1959183673469	-44.660762195122
1.222603	-42.2081632653061	-44.934754601227
1.222669	-42.2265306122449	-29.9565030674847
1.222736	-42.2387755102041	-44.934754601227
1.222803	-42.2510204081633	-45.77728125
1.222868	-42.2632653061224	-45.77728125
1.222934	-42.2755102040816	-30.1414197530864
1.223000	-42.2877551020408	-44.934754601227
1.223067	-42.3061224489796	-46.0651886792453
1.223132	-42.3183673469388	-30.3286335403727
1.223198	-42.330612244898	-46.6520063694268
1.223262	-42.3428571428571	-44.934754601227
1.223329	-42.3551020408163	-46.0651886792453
1.223394	-42.3734693877551	-40.6909166666667
1.223468	-42.3857142857143	-44.660762195122
1.223535	-42.3979591836735	-30.1414197530864
1.223601	-42.4102040816327	-43.0845
1.223671	-42.4224489795918	-44.1226807228916
1.223739	-42.4408163265306	-46.0651886792453
1.223804	-42.4530612244898	-46.3567405063291
1.223869	-42.465306122449	-31.3007051282051
1.223933	-42.4897959183673	-46.0651886792453
1.223998	-42.5081632653061	-43.0483249370277
1.224161	-42.5204081632653	-43.8584730538922
1.224229	-42.5387755102041	-30.1414197530864
1.224295	-42.5510204081633	-45.2121296296296
1.224362	-42.5632653061224	-44.3900909090909
1.224429	-42.5755102040816	-44.3900909090909
1.224497	-42.5877551020408	-29.9565030674847
1.224564	-42.6061224489796	-44.3900909090909
1.224631	-42.6183673469388	-44.934754601227
1.224698	-42.630612244898	-41.1481179775281
1.224771	-42.6428571428571	-46.0651886792453
1.224836	-42.6612244897959	-30.5181875
1.224902	-42.6734693877551	-46.9510576923077
1.224965	-42.6857142857143	-31.5026451612903
1.225029	-42.6979591836735	-46.3567405063291
1.225094	-42.7102040816327	-31.7072077922078
1.225157	-42.7224489795918	-44.1226807228916
1.225225	-42.734693877551	-31.5026451612903
1.225288	-42.7469387755102	-47.5608116883117
1.225351	-42.7591836734694	-46.9510576923077
1.225415	-42.7714285714286	-31.5026451612903
1.225479	-42.7897959183673	-47.2539677419355
1.225542	-42.8020408163265	-46.9510576923077
1.225606	-42.8142857142857	-31.5026451612903
1.225670	-42.8265306122449	-46.0651886792453
1.225735	-42.8387755102041	-45.2121296296296
1.225801	-42.8510204081633	-41.6157102272727
1.225873	-42.8632653061225	-46.6520063694268
1.225937	-42.8816326530612	-46.6520063694268
1.226002	-42.8938775510204	-46.9510576923077
1.226066	-42.9061224489796	-31.3007051282051
1.226130	-42.9183673469388	-47.2539677419355
1.226193	-42.930612244898	-47.2539677419355
1.226256	-42.9428571428571	-31.7072077922078
1.226320	-42.9551020408163	-47.2539677419355
1.226383	-42.9673469387755	-47.2539677419355
1.226447	-42.9795918367347	-31.3007051282051
1.226510	-42.9918367346939	-47.5608116883117
1.226573	-43.0040816326531	-47.2539677419355
1.226637	-43.0224489795918	-46.0651886792453
1.226702	-43.034693877551	-47.2539677419355
1.226766	-43.0469387755102	-31.3007051282051
1.226829	-43.0591836734694	-47.2539677419355
1.226893	-43.0714285714286	-44.660762195122
1.226960	-43.0836734693878	-46.0651886792453
1.227025	-43.0959183673469	-31.1013375796178
1.227090	-43.1081632653061	-46.9510576923077
1.227153	-43.1204081632653	-31.3007051282051
1.227217	-43.1326530612245	-46.9510576923077
1.227281	-43.1510204081633	-46.6520063694268
1.227346	-43.1632653061224	-47.2539677419355
1.227409	-43.1755102040816	-31.7072077922078
1.227472	-43.1877551020408	-47.5608116883117
1.227535	-43.2	-31.7072077922078
1.227598	-43.2122448979592	-47.2539677419355
1.227662	-43.2244897959184	-46.6520063694268
1.227726	-43.2367346938776	-31.5026451612903
1.227790	-43.2489795918367	-47.5608116883117
1.227853	-43.2612244897959	-47.2539677419355
1.227916	-43.2734693877551	-31.3007051282051
1.227980	-43.2918367346939	-44.660762195122
1.228047	-43.3102040816327	-42.8325438596491
1.228164	-43.3285714285714	-44.934754601227
1.228231	-43.3408163265306	-46.0651886792453
1.228296	-43.3530612244898	-46.0651886792453
1.228361	-43.3775510204082	-39.6340097402597
1.228487	-43.4020408163265	-47.4991245136187
1.228592	-43.4142857142857	-42.8325438596491
1.228662	-43.4265306122449	-44.3900909090909
1.228730	-43.4387755102041	-29.4151204819277
1.228798	-43.4510204081633	-44.660762195122
1.228865	-43.469387755102	-44.934754601227
1.228932	-43.4816326530612	-44.934754601227
1.228999	-43.4938775510204	-45.492950310559
1.229065	-43.5061224489796	-29.9565030674847
1.229131	-43.5183673469388	-44.3900909090909
1.229199	-43.5367346938775	-43.8584730538922
1.229267	-43.5489795918367	-45.2121296296296
1.229334	-43.5673469387755	-38.9076494023904
1.229437	-43.5795918367347	-43.5974107142857
1.229505	-43.5979591836735	-44.934754601227
1.229572	-43.6102040816327	-45.77728125
1.229638	-43.6224489795918	-30.9044936708861
1.229702	-43.634693877551	-46.6520063694268
1.229767	-43.6469387755102	-29.4151204819277
1.229835	-43.6591836734694	-46.0651886792453
1.229900	-43.6714285714286	-45.2121296296296
1.229966	-43.6897959183673	-29.9565030674847
1.230033	-43.7020408163265	-45.492950310559
1.230099	-43.7142857142857	-46.6520063694268
1.230163	-43.7265306122449	-45.77728125
1.230229	-43.7387755102041	-31.5026451612903
1.230292	-43.7510204081633	-47.2539677419355
1.230356	-43.7632653061224	-46.6520063694268
1.230420	-43.7755102040816	-47.5608116883117
1.230483	-43.7938775510204	-44.3900909090909
1.230551	-43.8061224489796	-31.5026451612903
1.230614	-43.8183673469388	-47.5608116883117
1.230677	-43.830612244898	-47.2539677419355
1.230741	-43.8428571428571	-31.5026451612903
1.230804	-43.8551020408163	-47.2539677419355
1.230868	-43.8673469387755	-46.9510576923077
1.230932	-43.8795918367347	-46.9510576923077
1.230995	-43.8918367346939	-30.5181875
1.231061	-43.9102040816327	-45.492950310559
1.231127	-43.9224489795918	-44.934754601227
1.231194	-43.934693877551	-45.492950310559
1.231260	-43.9469387755102	-47.2539677419355
1.231323	-43.9591836734694	-46.9510576923077
1.231387	-43.9714285714286	-46.6520063694268
1.231451	-43.9836734693878	-47.5608116883117
1.231514	-43.9959183673469	-31.7072077922078
1.231577	-44.0081632653061	-45.492950310559
1.231643	-44.0265306122449	-47.5608116883117
1.231707	-44.0387755102041	-31.7072077922078
1.231770	-44.0510204081633	-47.2539677419355
1.231833	-44.0632653061224	-47.2539677419355
1.231897	-44.0755102040816	-31.3007051282051
1.231960	-44.0877551020408	-47.5608116883117
1.232024	-44.1	-47.2539677419355
1.232087	-44.1122448979592	-31.5026451612903
1.232151	-44.1244897959184	-47.5608116883117
1.232214	-44.1367346938776	-47.2539677419355
1.232277	-44.1489795918367	-30.5181875
1.232343	-44.1612244897959	-46.6520063694268
1.232407	-44.1795918367347	-46.3567405063291
1.232472	-44.1918367346939	-46.9510576923077
1.232536	-44.2040816326531	-31.1013375796178
1.232600	-44.2163265306123	-47.5608116883117
1.232663	-44.2285714285714	-43.0845
1.232733	-44.2408163265306	-46.6520063694268
1.232797	-44.2530612244898	-46.9510576923077
1.232861	-44.265306122449	-31.5026451612903
1.232924	-44.2775510204082	-47.5608116883117
1.232987	-44.2959183673469	-47.2539677419355
1.233051	-44.3081632653061	-47.5608116883117
1.233114	-44.3204081632653	-47.5608116883117
1.233177	-44.3326530612245	-47.2539677419355
1.233240	-44.3448979591837	-31.7072077922078
1.233304	-44.3571428571429	-46.6520063694268
1.233368	-44.369387755102	-47.2539677419355
1.233431	-44.3816326530612	-46.3567405063291
1.233496	-44.3938775510204	-30.7101257861635
1.233561	-44.4061224489796	-46.9510576923077
1.233625	-44.4183673469388	-46.9510576923077
1.233689	-44.4367346938776	-46.9510576923077
1.233753	-44.4489795918367	-31.1013375796178
1.233817	-44.4612244897959	-45.2121296296296
1.233883	-44.4734693877551	-47.2539677419355
1.233947	-44.4857142857143	-47.2539677419355
1.234010	-44.4979591836735	-31.3007051282051
1.234074	-44.5102040816327	-47.5608116883117
1.234137	-44.534693877551	-46.0651886792453
1.234246	-44.5469387755102	-30.9044936708861
1.234311	-44.5591836734694	-46.6520063694268
1.234375	-44.5714285714286	-47.2539677419355
1.234438	-44.5836734693878	-31.3007051282051
1.234502	-44.5959183673469	-47.2539677419355
1.234566	-44.6081632653061	-30.9044936708861
1.234631	-44.6204081632653	-46.3567405063291
1.234695	-44.6387755102041	-46.9510576923077
1.234759	-44.6510204081633	-46.9510576923077
1.234823	-44.6632653061224	-31.1013375796178
1.234887	-44.6755102040816	-46.9510576923077
1.234951	-44.6877551020408	-44.934754601227
1.235018	-44.7	-47.2539677419355
1.235082	-44.7122448979592	-46.9510576923077
1.235145	-44.7244897959184	-47.5608116883117
1.235209	-44.7367346938776	-31.3007051282051
1.235272	-44.7489795918367	-47.2539677419355
1.235336	-44.7673469387755	-47.2539677419355
1.235399	-44.7795918367347	-47.5608116883117
1.235462	-44.7918367346939	-46.9510576923077
1.235526	-44.8040816326531	-31.5026451612903
1.235590	-44.8163265306123	-46.0651886792453
1.235655	-44.8285714285714	-47.5608116883117
1.235718	-44.8408163265306	-47.2539677419355
1.235782	-44.8530612244898	-45.77728125
1.235847	-44.865306122449	-46.3567405063291
1.235912	-44.8775510204082	-46.6520063694268
1.235976	-44.8897959183673	-31.5026451612903
1.236040	-44.9081632653061	-59.5476829268293
1.236107	-44.9204081632653	-30.9044936708861
1.236171	-44.9326530612245	-47.2539677419355
1.236235	-44.9448979591837	-46.6520063694268
1.236299	-44.9571428571429	-47.2539677419355
1.236363	-44.969387755102	-31.3007051282051
1.236427	-44.9816326530612	-46.9510576923077
1.236491	-44.9938775510204	-47.2539677419355
1.236554	-45.0061224489796	-47.2539677419355
1.236618	-45.0244897959184	-31.5026451612903
1.236681	-45.0367346938775	-47.2539677419355
1.236744	-45.0489795918367	-47.2539677419355
1.236808	-45.0612244897959	-47.2539677419355
1.236871	-45.0734693877551	-31.3007051282051
1.236935	-45.0857142857143	-46.9510576923077
1.236999	-45.0979591836735	-46.9510576923077
1.237063	-45.1102040816327	-45.492950310559
1.237129	-45.1224489795918	-44.660762195122
1.237196	-45.134693877551	-46.6520063694268
1.237261	-45.1530612244898	-31.1013375796178
1.237325	-45.165306122449	-47.2539677419355
1.237388	-45.1775510204082	-47.2539677419355
1.237452	-45.1897959183673	-46.9510576923077
1.237516	-45.2020408163265	-47.2539677419355
1.237579	-45.2142857142857	-47.5608116883117
1.237642	-45.2265306122449	-47.2539677419355
1.237706	-45.2387755102041	-31.5026451612903
1.237769	-45.2510204081633	-47.2539677419355
1.237833	-45.2632653061224	-46.9510576923077
1.237897	-45.2755102040816	-46.9510576923077
1.237961	-45.2877551020408	-47.5608116883117
1.238024	-45.3061224489796	-47.2539677419355
1.238087	-45.3183673469388	-31.3007051282051
1.238151	-45.330612244898	-46.3567405063291
1.238216	-45.3428571428571	-46.6520063694268
1.238280	-45.3551020408163	-44.660762195122
1.238347	-45.3673469387755	-46.3567405063291
1.238412	-45.3795918367347	-46.6520063694268
1.238476	-45.3918367346939	-30.9044936708861
1.238541	-45.4102040816327	-46.6520063694268
1.238605	-45.4224489795918	-47.5608116883117
1.238668	-45.434693877551	-46.9510576923077
1.238732	-45.4469387755102	-46.6520063694268
1.238797	-45.4591836734694	-31.5026451612903
1.238860	-45.4714285714286	-47.2539677419355
1.238924	-45.4836734693878	-46.9510576923077
1.238987	-45.4959183673469	-31.3007051282051
1.239051	-45.5081632653061	-47.2539677419355
1.239115	-45.5204081632653	-47.2539677419355
1.239178	-45.5326530612245	-31.1013375796178
1.239243	-45.5510204081633	-46.6520063694268
1.239307	-45.5632653061224	-46.6520063694268
1.239371	-45.5755102040816	-44.934754601227
1.239438	-45.5877551020408	-47.2539677419355
1.239501	-45.6	-46.6520063694268
1.239566	-45.6122448979592	-46.6520063694268
1.239630	-45.6244897959184	-31.7072077922078
1.239693	-45.6367346938776	-46.9510576923077
1.239757	-45.6489795918367	-46.6520063694268
1.239821	-45.6612244897959	-46.9510576923077
1.239885	-45.6795918367347	-50.600103626943
1.239964	-45.6918367346939	-46.6520063694268
1.240029	-45.7040816326531	-31.5026451612903
1.240092	-45.7163265306123	-46.9510576923077
1.240156	-45.7285714285714	-47.2539677419355
1.240219	-45.7469387755102	-47.2539677419355
1.240283	-45.7591836734694	-46.9510576923077
1.240347	-45.7714285714286	-46.9510576923077
1.240411	-45.7836734693878	-46.9510576923077
1.240475	-45.7959183673469	-43.8584730538922
1.240543	-45.8081632653061	-46.6520063694268
1.240607	-45.8204081632653	-46.6520063694268
1.240672	-45.8326530612245	-46.6520063694268
1.240736	-45.8510204081633	-46.0651886792453
1.240801	-45.8632653061225	-46.9510576923077
1.240865	-45.8755102040816	-31.3007051282051
1.240929	-45.8877551020408	-46.6520063694268
1.240993	-45.9	-46.9510576923077
1.241057	-45.9122448979592	-47.2539677419355
1.241121	-45.9244897959184	-31.5026451612903
1.241184	-45.9367346938776	-47.5608116883117
1.241247	-45.9489795918367	-46.9510576923077
1.241311	-45.9612244897959	-47.5608116883117
1.241374	-45.9734693877551	-46.0651886792453
1.241439	-45.9857142857143	-47.2539677419355
1.241503	-46.0040816326531	-31.3007051282051
1.241567	-46.0163265306122	-44.3900909090909
1.241634	-46.0285714285714	-46.6520063694268
1.241698	-46.0408163265306	-46.9510576923077
1.241762	-46.0530612244898	-46.6520063694268
1.241827	-46.065306122449	-46.6520063694268
1.241891	-46.0775510204082	-46.6520063694268
1.241955	-46.0897959183673	-47.5608116883117
1.242018	-46.1020408163265	-31.5026451612903
1.242082	-46.1204081632653	-47.2539677419355
1.242145	-46.1326530612245	-47.2539677419355
1.242209	-46.1448979591837	-47.2539677419355
1.242272	-46.1571428571429	-47.2539677419355
1.242336	-46.169387755102	-47.5608116883117
1.242399	-46.1816326530612	-47.2539677419355
1.242462	-46.1938775510204	-46.9510576923077
1.242526	-46.2061224489796	-46.9510576923077
1.242590	-46.2183673469388	-31.5026451612903
1.242654	-46.230612244898	-44.660762195122
1.242721	-46.2428571428571	-47.2539677419355
1.242784	-46.2612244897959	-45.77728125
1.242850	-46.2734693877551	-45.77728125
1.242915	-46.2857142857143	-46.6520063694268
1.242980	-46.2979591836735	-46.3567405063291
1.243044	-46.3102040816327	-46.9510576923077
1.243108	-46.3224489795918	-31.1013375796178
1.243173	-46.334693877551	-47.2539677419355
1.243236	-46.3469387755102	-47.2539677419355
1.243300	-46.3591836734694	-47.2539677419355
1.243363	-46.3775510204082	-47.2539677419355
1.243427	-46.3897959183673	-31.5026451612903
1.243490	-46.4020408163265	-47.2539677419355
1.243554	-46.4142857142857	-47.2539677419355
1.243617	-46.4265306122449	-31.3007051282051
1.243681	-46.4387755102041	-47.5608116883117
1.243744	-46.4510204081633	-46.9510576923077
1.243808	-46.4632653061225	-44.660762195122
1.243875	-46.4755102040816	-47.2539677419355
1.243939	-46.4938775510204	-43.0845
1.244008	-46.5061224489796	-44.3900909090909
1.244076	-46.5183673469388	-44.934754601227
1.244143	-46.530612244898	-44.660762195122
1.244210	-46.5428571428571	-44.3900909090909
1.244277	-46.5612244897959	-43.8584730538922
1.244346	-46.5734693877551	-46.0651886792453
1.244411	-46.5857142857143	-44.660762195122
1.244478	-46.5979591836735	-59.1867878787879
1.244546	-46.6102040816327	-44.934754601227
1.244612	-46.6285714285714	-44.934754601227
1.244679	-46.6408163265306	-44.660762195122
1.244746	-46.6530612244898	-45.492950310559
1.244812	-46.665306122449	-45.2121296296296
1.244879	-46.6775510204082	-46.3567405063291
1.244943	-46.6959183673469	-42.3373699421965
1.245014	-46.8551020408163	-44.2337091092099
1.245828	-46.8673469387755	-45.2121296296296
1.245894	-46.8857142857143	-45.492950310559
1.245960	-46.8979591836735	-45.2121296296296
1.246027	-46.9102040816327	-45.77728125
1.246092	-46.9224489795918	-46.3567405063291
1.246157	-46.934693877551	-46.3567405063291
1.246222	-46.9469387755102	-45.492950310559
1.246288	-46.9591836734694	-46.3567405063291
1.246352	-46.9775510204082	-45.2121296296296
1.246419	-46.9897959183673	-46.0651886792453
1.246484	-47.0020408163265	-46.9510576923077
1.246548	-47.0204081632653	-46.239678030303
1.246656	-47.0387755102041	-43.8584730538922
1.246724	-47.0510204081633	-45.77728125
1.246790	-47.0632653061224	-46.6520063694268
1.246854	-47.0755102040816	-39.8063315217391
1.246929	-47.0877551020408	-46.3567405063291
1.246994	-47.1061224489796	-46.6520063694268
1.247058	-47.1183673469388	-45.2121296296296
1.247125	-47.130612244898	-45.77728125
1.247190	-47.1428571428571	-45.77728125
1.247256	-47.1551020408163	-45.492950310559
1.247322	-47.2530612244898	-44.160684754522
1.247797	-47.265306122449	-41.6157102272727
1.247869	-47.2775510204082	-44.1226807228916
1.247937	-47.2959183673469	-45.77728125
1.248003	-47.3081632653061	-46.0651886792453
1.248068	-47.3204081632653	-45.77728125
1.248134	-47.3326530612245	-30.7101257861635
1.248199	-47.3448979591837	-45.77728125
1.248264	-47.3571428571429	-45.2121296296296
1.248331	-47.369387755102	-44.660762195122
1.248398	-47.3877551020408	-44.660762195122
1.248465	-47.4122448979592	-51.0408710801394
1.248583	-47.430612244898	-46.0651886792453
1.248691	-47.4428571428571	-45.2121296296296
1.248757	-47.4551020408163	-46.0651886792453
1.248823	-47.4673469387755	-46.0651886792453
1.248888	-47.4857142857143	-46.0651886792453
1.248953	-47.4979591836735	-46.0651886792453
1.249018	-47.5102040816327	-45.492950310559
1.249084	-47.5224489795918	-44.660762195122
1.249151	-47.5469387755102	-49.4889527027027
1.249272	-47.5591836734694	-42.5835174418605
1.249343	-47.7	-45.8419775893398
1.250019	-48.030612244898	-45.5608671311271
1.251665	-48.0428571428571	-46.5039047619048
1.251751	-48.0612244897959	-44.934754601227
1.251818	-48.0734693877551	-44.660762195122
1.251885	-48.0857142857143	-44.3900909090909
1.251953	-48.2265306122449	-43.2371015348288
1.252646	-48.2571428571429	-46.8224246575342
1.252796	-48.3061224489796	-48.1549309664694
1.253004	-48.3428571428571	-45.6346728971963
1.253223	-48.4163265306122	-50.4432851239669
1.253322	-48.434693877551	-46.6345337078652
1.253686	-48.4469387755102	-41.380593220339
1.253759	-48.4591836734694	-44.3900909090909
1.253827	-48.4775510204082	-59.9130061349693
1.253893	-48.4897959183673	-45.2121296296296
1.253960	-48.5020408163265	-46.0651886792453
1.254025	-48.5142857142857	-46.3567405063291
1.254089	-48.5265306122449	-46.9510576923077
1.254153	-48.5387755102041	-46.3567405063291
1.254218	-48.5510204081633	-31.7072077922078
1.254281	-48.5632653061224	-47.2539677419355
1.254345	-48.5755102040816	-47.2539677419355
1.254408	-48.5877551020408	-47.2539677419355
1.254472	-48.6061224489796	-43.0845
1.254541	-48.6183673469388	-46.6520063694268
1.254606	-48.630612244898	-46.9510576923077
1.254669	-48.6428571428571	-47.5608116883117
1.254733	-48.6551020408163	-46.9510576923077
1.254796	-48.6673469387755	-46.9510576923077
1.254860	-48.6795918367347	-47.5608116883117
1.254923	-48.6918367346939	-46.9510576923077
1.254987	-48.7102040816327	-46.3567405063291
1.255052	-48.7224489795918	-46.0651886792453
1.255117	-48.734693877551	-46.3567405063291
1.255182	-48.7469387755102	-45.77728125
1.255247	-48.7591836734694	-46.3567405063291
1.255312	-48.7714285714286	-46.3567405063291
1.255377	-48.7836734693878	-46.9510576923077
1.255441	-48.7959183673469	-47.2539677419355
1.255504	-48.8081632653061	-47.2539677419355
1.255568	-48.8265306122449	-44.660762195122
1.255635	-48.8387755102041	-47.2539677419355
1.255698	-48.8510204081633	-47.2539677419355
1.255762	-48.8632653061225	-46.9510576923077
1.255826	-48.8755102040816	-47.5608116883117
1.255889	-48.8877551020408	-47.2539677419355
1.255952	-48.9	-47.2539677419355
1.256016	-48.9122448979592	-31.5026451612903
1.256079	-48.9244897959184	-47.2539677419355
1.256143	-48.9367346938776	-46.9510576923077
1.256207	-48.9489795918367	-46.0651886792453
1.256272	-48.9673469387755	-46.6520063694268
1.256336	-48.9795918367347	-46.6520063694268
1.256400	-48.9918367346939	-46.9510576923077
1.256464	-49.0040816326531	-47.2539677419355
1.256528	-49.0163265306122	-46.9510576923077
1.256592	-49.0285714285714	-46.9510576923077
1.256656	-49.0530612244898	-43.5974107142857
1.256770	-49.065306122449	-46.0651886792453
1.256835	-49.0775510204082	-31.3007051282051
1.256899	-49.0897959183673	-47.2539677419355
1.256963	-49.1020408163265	-46.9510576923077
1.257027	-49.1142857142857	-47.2539677419355
1.257090	-49.1265306122449	-47.2539677419355
1.257154	-49.1387755102041	-46.9510576923077
1.257218	-49.1571428571429	-47.2539677419355
1.257281	-49.169387755102	-47.2539677419355
1.257344	-49.1816326530612	-46.9510576923077
1.257408	-49.1938775510204	-46.6520063694268
1.257473	-49.2061224489796	-59.1867878787879
1.257540	-49.2183673469388	-44.3900909090909
1.257608	-49.230612244898	-46.0651886792453
1.257673	-49.2489795918367	-45.77728125
1.257739	-49.2612244897959	-44.934754601227
1.257805	-49.2734693877551	-46.0651886792453
1.257870	-49.2857142857143	-43.3394378698225
1.257940	-49.2979591836735	-61.8089873417721
1.258004	-49.3102040816327	-46.3567405063291
1.258069	-49.3224489795918	-46.6520063694268
1.258133	-49.3408163265306	-44.934754601227
1.258200	-49.3530612244898	-46.3567405063291
1.258265	-49.365306122449	-46.6520063694268
1.258329	-49.3775510204082	-46.9510576923077
1.258393	-49.3897959183673	-46.6520063694268
1.258457	-49.4020408163265	-46.6520063694268
1.258522	-49.4142857142857	-46.6520063694268
1.258586	-49.4265306122449	-46.6520063694268
1.258650	-49.4387755102041	-46.6520063694268
1.258715	-49.4571428571429	-46.6520063694268
1.258779	-49.469387755102	-47.2539677419355
1.258842	-49.4816326530612	-46.6520063694268
1.258907	-49.4938775510204	-46.6520063694268
1.258971	-49.5061224489796	-44.1226807228916
1.259039	-49.5183673469388	-46.9510576923077
1.259103	-49.530612244898	-46.6520063694268
1.259167	-49.5428571428571	-46.6520063694268
1.259231	-49.5612244897959	-47.2539677419355
1.259295	-49.5734693877551	-46.6520063694268
1.259359	-49.5857142857143	-46.9510576923077
1.259423	-49.5979591836735	-46.3567405063291
1.259488	-49.6102040816327	-46.9510576923077
1.259552	-49.634693877551	-52.3168928571429
1.259666	-49.7938775510204	-47.4553913043478
1.260467	-49.8061224489796	-42.8325438596491
1.260537	-49.8183673469388	-46.0651886792453
1.260602	-49.8367346938776	-45.77728125
1.260668	-49.8489795918367	-46.3567405063291
1.260733	-49.8612244897959	-46.6520063694268
1.260797	-49.8734693877551	-46.3567405063291
1.260862	-49.8857142857143	-43.0845
1.260931	-49.8979591836735	-46.6520063694268
1.260996	-49.9102040816327	-46.9510576923077
1.261059	-49.9224489795918	-31.1013375796178
1.261124	-49.9408163265306	-46.6520063694268
1.261188	-49.9530612244898	-46.6520063694268
1.261252	-49.965306122449	-46.3567405063291
1.261317	-49.9775510204082	-46.3567405063291
1.261382	-49.9897959183673	-46.3567405063291
1.261447	-50.0020408163265	-61.8089873417721
1.261511	-50.0142857142857	-46.6520063694268
1.261576	-50.0265306122449	-46.9510576923077
1.261639	-50.0387755102041	-46.9510576923077
1.261703	-50.0571428571429	-46.6520063694268
1.261768	-50.069387755102	-46.3567405063291
1.261832	-50.0816326530612	-59.5476829268293
1.261900	-50.0938775510204	-46.9510576923077
1.261963	-50.1061224489796	-43.8584730538922
1.262032	-50.1183673469388	-46.3567405063291
1.262097	-50.130612244898	-45.492950310559
1.262163	-50.1489795918367	-46.0651886792453
1.262228	-50.1612244897959	-61.8089873417721
1.262292	-50.1734693877551	-46.0651886792453
